name,state,weather
Pozo de Gamboa,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 59, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 91}, {'day': '6/5', 'low_temp': 60, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 83}, {'day': '6/7', 'low_temp': 59, 'high_temp': 82}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Pinos,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 88}, {'day': '5/31', 'low_temp': 58, 'high_temp': 90}, {'day': '6/1', 'low_temp': 58, 'high_temp': 89}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 87}, {'day': '6/4', 'low_temp': 56, 'high_temp': 86}, {'day': '6/5', 'low_temp': 58, 'high_temp': 89}, {'day': '6/6', 'low_temp': 57, 'high_temp': 85}, {'day': '6/7', 'low_temp': 57, 'high_temp': 83}, {'day': '6/8', 'low_temp': 56, 'high_temp': 81}]"
Pánuco,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 79}, {'day': '5/31', 'low_temp': 59, 'high_temp': 78}, {'day': '6/1', 'low_temp': 59, 'high_temp': 76}, {'day': '6/2', 'low_temp': 57, 'high_temp': 74}, {'day': '6/3', 'low_temp': 57, 'high_temp': 77}, {'day': '6/4', 'low_temp': 57, 'high_temp': 77}, {'day': '6/5', 'low_temp': 59, 'high_temp': 76}, {'day': '6/6', 'low_temp': 56, 'high_temp': 78}, {'day': '6/7', 'low_temp': 55, 'high_temp': 76}, {'day': '6/8', 'low_temp': 54, 'high_temp': 74}]"
Ojocaliente,Zacatecas,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 63, 'high_temp': 92}, {'day': '6/1', 'low_temp': 63, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 60, 'high_temp': 90}, {'day': '6/5', 'low_temp': 61, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
Noria de Ángeles,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 92}, {'day': '5/31', 'low_temp': 61, 'high_temp': 92}, {'day': '6/1', 'low_temp': 60, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 59, 'high_temp': 90}, {'day': '6/4', 'low_temp': 58, 'high_temp': 90}, {'day': '6/5', 'low_temp': 60, 'high_temp': 91}, {'day': '6/6', 'low_temp': 59, 'high_temp': 86}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 82}]"
Nochistlán de Mejía,Zacatecas,"[{'day': '5/30', 'low_temp': 65, 'high_temp': 96}, {'day': '5/31', 'low_temp': 66, 'high_temp': 97}, {'day': '6/1', 'low_temp': 65, 'high_temp': 97}, {'day': '6/2', 'low_temp': 64, 'high_temp': 96}, {'day': '6/3', 'low_temp': 64, 'high_temp': 96}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 61, 'high_temp': 95}, {'day': '6/6', 'low_temp': 63, 'high_temp': 94}, {'day': '6/7', 'low_temp': 63, 'high_temp': 93}, {'day': '6/8', 'low_temp': 62, 'high_temp': 89}]"
Nieves,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 89}, {'day': '5/31', 'low_temp': 64, 'high_temp': 90}, {'day': '6/1', 'low_temp': 66, 'high_temp': 90}, {'day': '6/2', 'low_temp': 65, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 91}, {'day': '6/4', 'low_temp': 64, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 88}, {'day': '6/6', 'low_temp': 64, 'high_temp': 83}, {'day': '6/7', 'low_temp': 62, 'high_temp': 81}, {'day': '6/8', 'low_temp': 61, 'high_temp': 78}]"
Morelos,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 59, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 91}, {'day': '6/5', 'low_temp': 60, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 83}, {'day': '6/7', 'low_temp': 59, 'high_temp': 82}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Monte Escobedo,Zacatecas,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 89}, {'day': '5/31', 'low_temp': 59, 'high_temp': 88}, {'day': '6/1', 'low_temp': 58, 'high_temp': 88}, {'day': '6/2', 'low_temp': 57, 'high_temp': 87}, {'day': '6/3', 'low_temp': 55, 'high_temp': 87}, {'day': '6/4', 'low_temp': 56, 'high_temp': 87}, {'day': '6/5', 'low_temp': 59, 'high_temp': 86}, {'day': '6/6', 'low_temp': 57, 'high_temp': 84}, {'day': '6/7', 'low_temp': 56, 'high_temp': 82}, {'day': '6/8', 'low_temp': 55, 'high_temp': 80}]"
Miguel Auza,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 92}, {'day': '5/31', 'low_temp': 66, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 69, 'high_temp': 95}, {'day': '6/3', 'low_temp': 68, 'high_temp': 94}, {'day': '6/4', 'low_temp': 68, 'high_temp': 92}, {'day': '6/5', 'low_temp': 64, 'high_temp': 91}, {'day': '6/6', 'low_temp': 67, 'high_temp': 87}, {'day': '6/7', 'low_temp': 63, 'high_temp': 85}, {'day': '6/8', 'low_temp': 64, 'high_temp': 82}]"
Mazapil,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 86}, {'day': '5/31', 'low_temp': 64, 'high_temp': 89}, {'day': '6/1', 'low_temp': 63, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 58, 'high_temp': 86}, {'day': '6/4', 'low_temp': 57, 'high_temp': 84}, {'day': '6/5', 'low_temp': 56, 'high_temp': 83}, {'day': '6/6', 'low_temp': 60, 'high_temp': 79}, {'day': '6/7', 'low_temp': 59, 'high_temp': 76}, {'day': '6/8', 'low_temp': 58, 'high_temp': 74}]"
Luis Moya,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 89}, {'day': '5/31', 'low_temp': 61, 'high_temp': 89}, {'day': '6/1', 'low_temp': 61, 'high_temp': 88}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 57, 'high_temp': 85}, {'day': '6/4', 'low_temp': 58, 'high_temp': 86}, {'day': '6/5', 'low_temp': 59, 'high_temp': 88}, {'day': '6/6', 'low_temp': 59, 'high_temp': 85}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Loreto,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 87}, {'day': '5/31', 'low_temp': 60, 'high_temp': 87}, {'day': '6/1', 'low_temp': 60, 'high_temp': 86}, {'day': '6/2', 'low_temp': 58, 'high_temp': 86}, {'day': '6/3', 'low_temp': 57, 'high_temp': 85}, {'day': '6/4', 'low_temp': 57, 'high_temp': 85}, {'day': '6/5', 'low_temp': 59, 'high_temp': 84}, {'day': '6/6', 'low_temp': 56, 'high_temp': 82}, {'day': '6/7', 'low_temp': 56, 'high_temp': 81}, {'day': '6/8', 'low_temp': 55, 'high_temp': 78}]"
Juchipila,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 101}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 66, 'high_temp': 100}, {'day': '6/2', 'low_temp': 65, 'high_temp': 101}, {'day': '6/3', 'low_temp': 63, 'high_temp': 101}, {'day': '6/4', 'low_temp': 62, 'high_temp': 101}, {'day': '6/5', 'low_temp': 64, 'high_temp': 100}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 65, 'high_temp': 97}]"
Juan Aldama,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 92}, {'day': '5/31', 'low_temp': 66, 'high_temp': 94}, {'day': '6/1', 'low_temp': 69, 'high_temp': 94}, {'day': '6/2', 'low_temp': 69, 'high_temp': 95}, {'day': '6/3', 'low_temp': 68, 'high_temp': 94}, {'day': '6/4', 'low_temp': 68, 'high_temp': 92}, {'day': '6/5', 'low_temp': 64, 'high_temp': 91}, {'day': '6/6', 'low_temp': 67, 'high_temp': 87}, {'day': '6/7', 'low_temp': 63, 'high_temp': 85}, {'day': '6/8', 'low_temp': 64, 'high_temp': 82}]"
Jerez de García Salinas,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 86}, {'day': '6/1', 'low_temp': 58, 'high_temp': 85}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 57, 'high_temp': 86}, {'day': '6/4', 'low_temp': 57, 'high_temp': 86}, {'day': '6/5', 'low_temp': 58, 'high_temp': 85}, {'day': '6/6', 'low_temp': 58, 'high_temp': 82}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 55, 'high_temp': 78}]"
Jerez,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 86}, {'day': '5/31', 'low_temp': 58, 'high_temp': 86}, {'day': '6/1', 'low_temp': 58, 'high_temp': 85}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 57, 'high_temp': 86}, {'day': '6/4', 'low_temp': 57, 'high_temp': 86}, {'day': '6/5', 'low_temp': 58, 'high_temp': 85}, {'day': '6/6', 'low_temp': 58, 'high_temp': 82}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 55, 'high_temp': 78}]"
Jalpa,Zacatecas,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 101}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 66, 'high_temp': 100}, {'day': '6/2', 'low_temp': 65, 'high_temp': 101}, {'day': '6/3', 'low_temp': 63, 'high_temp': 101}, {'day': '6/4', 'low_temp': 62, 'high_temp': 101}, {'day': '6/5', 'low_temp': 64, 'high_temp': 100}, {'day': '6/6', 'low_temp': 66, 'high_temp': 102}, {'day': '6/7', 'low_temp': 66, 'high_temp': 100}, {'day': '6/8', 'low_temp': 65, 'high_temp': 97}]"
Guadalupe,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 82}, {'day': '5/31', 'low_temp': 60, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 87}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 59, 'high_temp': 87}, {'day': '6/4', 'low_temp': 58, 'high_temp': 88}, {'day': '6/5', 'low_temp': 59, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 84}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 57, 'high_temp': 80}]"
González Ortega,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 91}, {'day': '6/2', 'low_temp': 61, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 91}, {'day': '6/4', 'low_temp': 60, 'high_temp': 92}, {'day': '6/5', 'low_temp': 61, 'high_temp': 90}, {'day': '6/6', 'low_temp': 61, 'high_temp': 87}, {'day': '6/7', 'low_temp': 60, 'high_temp': 85}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
General Pánfilo Natera,Zacatecas,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 63, 'high_temp': 92}, {'day': '6/1', 'low_temp': 63, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 60, 'high_temp': 90}, {'day': '6/5', 'low_temp': 61, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
General Enrique Estrada,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 59, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 91}, {'day': '6/5', 'low_temp': 60, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 83}, {'day': '6/7', 'low_temp': 59, 'high_temp': 82}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Genaro Codina,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 89}, {'day': '5/31', 'low_temp': 61, 'high_temp': 89}, {'day': '6/1', 'low_temp': 61, 'high_temp': 88}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 57, 'high_temp': 85}, {'day': '6/4', 'low_temp': 58, 'high_temp': 86}, {'day': '6/5', 'low_temp': 59, 'high_temp': 88}, {'day': '6/6', 'low_temp': 59, 'high_temp': 85}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Fresnillo,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 90}, {'day': '5/31', 'low_temp': 60, 'high_temp': 91}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 60, 'high_temp': 86}, {'day': '6/3', 'low_temp': 59, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 90}, {'day': '6/5', 'low_temp': 60, 'high_temp': 89}, {'day': '6/6', 'low_temp': 60, 'high_temp': 86}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Cuauhtémoc,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 89}, {'day': '5/31', 'low_temp': 61, 'high_temp': 89}, {'day': '6/1', 'low_temp': 61, 'high_temp': 88}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 57, 'high_temp': 85}, {'day': '6/4', 'low_temp': 58, 'high_temp': 86}, {'day': '6/5', 'low_temp': 59, 'high_temp': 88}, {'day': '6/6', 'low_temp': 59, 'high_temp': 85}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Concepción del Oro,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 86}, {'day': '5/31', 'low_temp': 64, 'high_temp': 89}, {'day': '6/1', 'low_temp': 63, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 58, 'high_temp': 86}, {'day': '6/4', 'low_temp': 57, 'high_temp': 84}, {'day': '6/5', 'low_temp': 56, 'high_temp': 83}, {'day': '6/6', 'low_temp': 60, 'high_temp': 79}, {'day': '6/7', 'low_temp': 59, 'high_temp': 76}, {'day': '6/8', 'low_temp': 58, 'high_temp': 74}]"
Chalchihuites,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 94}, {'day': '5/31', 'low_temp': 58, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 58, 'high_temp': 88}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 58, 'high_temp': 89}, {'day': '6/5', 'low_temp': 56, 'high_temp': 87}, {'day': '6/6', 'low_temp': 61, 'high_temp': 83}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 58, 'high_temp': 78}]"
Cañitas de Felipe Pescador,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 66, 'high_temp': 93}, {'day': '6/2', 'low_temp': 64, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 92}, {'day': '6/4', 'low_temp': 63, 'high_temp': 94}, {'day': '6/5', 'low_temp': 64, 'high_temp': 91}, {'day': '6/6', 'low_temp': 62, 'high_temp': 88}, {'day': '6/7', 'low_temp': 60, 'high_temp': 86}, {'day': '6/8', 'low_temp': 59, 'high_temp': 84}]"
Calera,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 59, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 87}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 59, 'high_temp': 91}, {'day': '6/5', 'low_temp': 60, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 83}, {'day': '6/7', 'low_temp': 59, 'high_temp': 82}, {'day': '6/8', 'low_temp': 58, 'high_temp': 80}]"
Barrancas,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 82}, {'day': '5/31', 'low_temp': 59, 'high_temp': 82}, {'day': '6/1', 'low_temp': 60, 'high_temp': 81}, {'day': '6/2', 'low_temp': 59, 'high_temp': 81}, {'day': '6/3', 'low_temp': 58, 'high_temp': 82}, {'day': '6/4', 'low_temp': 57, 'high_temp': 83}, {'day': '6/5', 'low_temp': 59, 'high_temp': 81}, {'day': '6/6', 'low_temp': 58, 'high_temp': 82}, {'day': '6/7', 'low_temp': 56, 'high_temp': 80}, {'day': '6/8', 'low_temp': 55, 'high_temp': 77}]"
General Francisco R. Murguía,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 89}, {'day': '5/31', 'low_temp': 64, 'high_temp': 90}, {'day': '6/1', 'low_temp': 66, 'high_temp': 90}, {'day': '6/2', 'low_temp': 65, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 91}, {'day': '6/4', 'low_temp': 64, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 88}, {'day': '6/6', 'low_temp': 64, 'high_temp': 83}, {'day': '6/7', 'low_temp': 62, 'high_temp': 81}, {'day': '6/8', 'low_temp': 61, 'high_temp': 78}]"
Bañuelos,Zacatecas,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 82}, {'day': '5/31', 'low_temp': 60, 'high_temp': 89}, {'day': '6/1', 'low_temp': 60, 'high_temp': 87}, {'day': '6/2', 'low_temp': 59, 'high_temp': 84}, {'day': '6/3', 'low_temp': 59, 'high_temp': 87}, {'day': '6/4', 'low_temp': 58, 'high_temp': 88}, {'day': '6/5', 'low_temp': 59, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 84}, {'day': '6/7', 'low_temp': 58, 'high_temp': 82}, {'day': '6/8', 'low_temp': 57, 'high_temp': 80}]"
Banderita Dos,Zacatecas,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 67, 'high_temp': 95}, {'day': '6/1', 'low_temp': 68, 'high_temp': 95}, {'day': '6/2', 'low_temp': 65, 'high_temp': 93}, {'day': '6/3', 'low_temp': 64, 'high_temp': 92}, {'day': '6/4', 'low_temp': 62, 'high_temp': 92}, {'day': '6/5', 'low_temp': 63, 'high_temp': 91}, {'day': '6/6', 'low_temp': 64, 'high_temp': 86}, {'day': '6/7', 'low_temp': 63, 'high_temp': 83}, {'day': '6/8', 'low_temp': 62, 'high_temp': 81}]"
Banco de Agua Blanca,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 79}, {'day': '5/31', 'low_temp': 62, 'high_temp': 78}, {'day': '6/1', 'low_temp': 58, 'high_temp': 78}, {'day': '6/2', 'low_temp': 60, 'high_temp': 79}, {'day': '6/3', 'low_temp': 57, 'high_temp': 78}, {'day': '6/4', 'low_temp': 59, 'high_temp': 78}, {'day': '6/5', 'low_temp': 60, 'high_temp': 79}, {'day': '6/6', 'low_temp': 56, 'high_temp': 81}, {'day': '6/7', 'low_temp': 54, 'high_temp': 79}, {'day': '6/8', 'low_temp': 55, 'high_temp': 76}]"
Bajo de Moya,Zacatecas,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 66, 'high_temp': 93}, {'day': '6/2', 'low_temp': 64, 'high_temp': 91}, {'day': '6/3', 'low_temp': 64, 'high_temp': 92}, {'day': '6/4', 'low_temp': 63, 'high_temp': 94}, {'day': '6/5', 'low_temp': 64, 'high_temp': 91}, {'day': '6/6', 'low_temp': 62, 'high_temp': 88}, {'day': '6/7', 'low_temp': 60, 'high_temp': 86}, {'day': '6/8', 'low_temp': 59, 'high_temp': 84}]"
Bajío de San Nicolás,Zacatecas,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 92}, {'day': '5/31', 'low_temp': 63, 'high_temp': 92}, {'day': '6/1', 'low_temp': 63, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 60, 'high_temp': 90}, {'day': '6/4', 'low_temp': 60, 'high_temp': 90}, {'day': '6/5', 'low_temp': 61, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 86}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
Bajío de San Gabriel,Zacatecas,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 90}, {'day': '5/31', 'low_temp': 60, 'high_temp': 91}, {'day': '6/1', 'low_temp': 60, 'high_temp': 89}, {'day': '6/2', 'low_temp': 60, 'high_temp': 86}, {'day': '6/3', 'low_temp': 59, 'high_temp': 89}, {'day': '6/4', 'low_temp': 59, 'high_temp': 90}, {'day': '6/5', 'low_temp': 60, 'high_temp': 89}, {'day': '6/6', 'low_temp': 60, 'high_temp': 86}, {'day': '6/7', 'low_temp': 58, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Atotonilco,Zacatecas,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 94}, {'day': '5/31', 'low_temp': 59, 'high_temp': 92}, {'day': '6/1', 'low_temp': 60, 'high_temp': 91}, {'day': '6/2', 'low_temp': 57, 'high_temp': 92}, {'day': '6/3', 'low_temp': 56, 'high_temp': 93}, {'day': '6/4', 'low_temp': 59, 'high_temp': 93}, {'day': '6/5', 'low_temp': 60, 'high_temp': 91}, {'day': '6/6', 'low_temp': 59, 'high_temp': 90}, {'day': '6/7', 'low_temp': 56, 'high_temp': 88}, {'day': '6/8', 'low_temp': 57, 'high_temp': 85}]"
Atotonilco,Zacatecas,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 82}, {'day': '5/31', 'low_temp': 59, 'high_temp': 82}, {'day': '6/1', 'low_temp': 60, 'high_temp': 81}, {'day': '6/2', 'low_temp': 59, 'high_temp': 81}, {'day': '6/3', 'low_temp': 58, 'high_temp': 82}, {'day': '6/4', 'low_temp': 57, 'high_temp': 83}, {'day': '6/5', 'low_temp': 59, 'high_temp': 81}, {'day': '6/6', 'low_temp': 58, 'high_temp': 82}, {'day': '6/7', 'low_temp': 56, 'high_temp': 80}, {'day': '6/8', 'low_temp': 55, 'high_temp': 77}]"
Atotonilco,Zacatecas,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 90}, {'day': '5/31', 'low_temp': 55, 'high_temp': 91}, {'day': '6/1', 'low_temp': 59, 'high_temp': 90}, {'day': '6/2', 'low_temp': 58, 'high_temp': 90}, {'day': '6/3', 'low_temp': 57, 'high_temp': 91}, {'day': '6/4', 'low_temp': 57, 'high_temp': 90}, {'day': '6/5', 'low_temp': 56, 'high_temp': 89}, {'day': '6/6', 'low_temp': 59, 'high_temp': 87}, {'day': '6/7', 'low_temp': 55, 'high_temp': 84}, {'day': '6/8', 'low_temp': 56, 'high_temp': 82}]"
Atotonilco,Zacatecas,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 96}, {'day': '5/31', 'low_temp': 70, 'high_temp': 97}, {'day': '6/1', 'low_temp': 73, 'high_temp': 98}, {'day': '6/2', 'low_temp': 72, 'high_temp': 98}, {'day': '6/3', 'low_temp': 73, 'high_temp': 97}, {'day': '6/4', 'low_temp': 69, 'high_temp': 96}, {'day': '6/5', 'low_temp': 68, 'high_temp': 95}, {'day': '6/6', 'low_temp': 69, 'high_temp': 91}, {'day': '6/7', 'low_temp': 66, 'high_temp': 88}, {'day': '6/8', 'low_temp': 66, 'high_temp': 86}]"
Atolinga,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 90}, {'day': '5/31', 'low_temp': 61, 'high_temp': 90}, {'day': '6/1', 'low_temp': 60, 'high_temp': 87}, {'day': '6/2', 'low_temp': 59, 'high_temp': 89}, {'day': '6/3', 'low_temp': 57, 'high_temp': 89}, {'day': '6/4', 'low_temp': 57, 'high_temp': 89}, {'day': '6/5', 'low_temp': 56, 'high_temp': 88}, {'day': '6/6', 'low_temp': 58, 'high_temp': 86}, {'day': '6/7', 'low_temp': 56, 'high_temp': 84}, {'day': '6/8', 'low_temp': 57, 'high_temp': 81}]"
Atitanac,Zacatecas,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 93}, {'day': '5/31', 'low_temp': 60, 'high_temp': 93}, {'day': '6/1', 'low_temp': 59, 'high_temp': 92}, {'day': '6/2', 'low_temp': 58, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 92}, {'day': '6/4', 'low_temp': 57, 'high_temp': 92}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 60, 'high_temp': 89}, {'day': '6/7', 'low_temp': 59, 'high_temp': 88}, {'day': '6/8', 'low_temp': 58, 'high_temp': 85}]"
