name,state,weather
Bahía de los Ángeles,Baja California,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 95}, {'day': '5/31', 'low_temp': 68, 'high_temp': 95}, {'day': '6/1', 'low_temp': 68, 'high_temp': 94}, {'day': '6/2', 'low_temp': 68, 'high_temp': 93}, {'day': '6/3', 'low_temp': 65, 'high_temp': 91}, {'day': '6/4', 'low_temp': 67, 'high_temp': 92}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 63, 'high_temp': 89}, {'day': '6/7', 'low_temp': 62, 'high_temp': 90}, {'day': '6/8', 'low_temp': 63, 'high_temp': 91}]"
Artículo Ciento Quince,Baja California,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 74}, {'day': '5/31', 'low_temp': 54, 'high_temp': 73}, {'day': '6/1', 'low_temp': 54, 'high_temp': 74}, {'day': '6/2', 'low_temp': 52, 'high_temp': 72}, {'day': '6/3', 'low_temp': 52, 'high_temp': 70}, {'day': '6/4', 'low_temp': 57, 'high_temp': 74}, {'day': '6/5', 'low_temp': 56, 'high_temp': 75}, {'day': '6/6', 'low_temp': 48, 'high_temp': 80}, {'day': '6/7', 'low_temp': 47, 'high_temp': 81}, {'day': '6/8', 'low_temp': 48, 'high_temp': 80}]"
Arboleda Residencial,Baja California,"[{'day': '5/30', 'low_temp': 68, 'high_temp': 103}, {'day': '5/31', 'low_temp': 68, 'high_temp': 103}, {'day': '6/1', 'low_temp': 68, 'high_temp': 104}, {'day': '6/2', 'low_temp': 69, 'high_temp': 103}, {'day': '6/3', 'low_temp': 70, 'high_temp': 102}, {'day': '6/4', 'low_temp': 69, 'high_temp': 102}, {'day': '6/5', 'low_temp': 68, 'high_temp': 104}, {'day': '6/6', 'low_temp': 70, 'high_temp': 103}, {'day': '6/7', 'low_temp': 69, 'high_temp': 103}, {'day': '6/8', 'low_temp': 70, 'high_temp': 102}]"
Antorcha II,Baja California,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 70}, {'day': '5/31', 'low_temp': 57, 'high_temp': 69}, {'day': '6/1', 'low_temp': 56, 'high_temp': 69}, {'day': '6/2', 'low_temp': 57, 'high_temp': 68}, {'day': '6/3', 'low_temp': 56, 'high_temp': 67}, {'day': '6/4', 'low_temp': 60, 'high_temp': 70}, {'day': '6/5', 'low_temp': 59, 'high_temp': 71}, {'day': '6/6', 'low_temp': 60, 'high_temp': 71}, {'day': '6/7', 'low_temp': 61, 'high_temp': 71}, {'day': '6/8', 'low_temp': 60, 'high_temp': 72}]"
Ampliación Valle de las Palmas,Baja California,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 80}, {'day': '5/31', 'low_temp': 52, 'high_temp': 78}, {'day': '6/1', 'low_temp': 51, 'high_temp': 78}, {'day': '6/2', 'low_temp': 50, 'high_temp': 78}, {'day': '6/3', 'low_temp': 52, 'high_temp': 76}, {'day': '6/4', 'low_temp': 56, 'high_temp': 81}, {'day': '6/5', 'low_temp': 51, 'high_temp': 83}, {'day': '6/6', 'low_temp': 49, 'high_temp': 79}, {'day': '6/7', 'low_temp': 50, 'high_temp': 81}, {'day': '6/8', 'low_temp': 49, 'high_temp': 80}]"
Ampliación Tlatelolco,Baja California,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 67}, {'day': '5/31', 'low_temp': 54, 'high_temp': 67}, {'day': '6/1', 'low_temp': 55, 'high_temp': 67}, {'day': '6/2', 'low_temp': 54, 'high_temp': 68}, {'day': '6/3', 'low_temp': 53, 'high_temp': 67}, {'day': '6/4', 'low_temp': 57, 'high_temp': 69}, {'day': '6/5', 'low_temp': 58, 'high_temp': 70}, {'day': '6/6', 'low_temp': 55, 'high_temp': 69}, {'day': '6/7', 'low_temp': 56, 'high_temp': 71}, {'day': '6/8', 'low_temp': 55, 'high_temp': 70}]"
Ampliación Ejido Plan Libertador,Baja California,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 66}, {'day': '5/31', 'low_temp': 56, 'high_temp': 66}, {'day': '6/1', 'low_temp': 57, 'high_temp': 66}, {'day': '6/2', 'low_temp': 56, 'high_temp': 64}, {'day': '6/3', 'low_temp': 57, 'high_temp': 63}, {'day': '6/4', 'low_temp': 59, 'high_temp': 65}, {'day': '6/5', 'low_temp': 54, 'high_temp': 67}, {'day': '6/6', 'low_temp': 57, 'high_temp': 67}, {'day': '6/7', 'low_temp': 58, 'high_temp': 69}, {'day': '6/8', 'low_temp': 57, 'high_temp': 68}]"
Ampliación Ejido Lázaro Cárdenas,Baja California,"[{'day': '5/30', 'low_temp': 54, 'high_temp': 67}, {'day': '5/31', 'low_temp': 54, 'high_temp': 67}, {'day': '6/1', 'low_temp': 55, 'high_temp': 67}, {'day': '6/2', 'low_temp': 54, 'high_temp': 68}, {'day': '6/3', 'low_temp': 53, 'high_temp': 67}, {'day': '6/4', 'low_temp': 57, 'high_temp': 69}, {'day': '6/5', 'low_temp': 58, 'high_temp': 70}, {'day': '6/6', 'low_temp': 55, 'high_temp': 69}, {'day': '6/7', 'low_temp': 56, 'high_temp': 71}, {'day': '6/8', 'low_temp': 55, 'high_temp': 70}]"
Ampliación Ejido Jacumé,Baja California,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 88}, {'day': '5/31', 'low_temp': 57, 'high_temp': 87}, {'day': '6/1', 'low_temp': 59, 'high_temp': 84}, {'day': '6/2', 'low_temp': 57, 'high_temp': 84}, {'day': '6/3', 'low_temp': 61, 'high_temp': 83}, {'day': '6/4', 'low_temp': 48, 'high_temp': 80}, {'day': '6/5', 'low_temp': 51, 'high_temp': 83}, {'day': '6/6', 'low_temp': 61, 'high_temp': 89}, {'day': '6/7', 'low_temp': 63, 'high_temp': 86}, {'day': '6/8', 'low_temp': 63, 'high_temp': 83}]"
Alisitos,Baja California,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 66}, {'day': '5/31', 'low_temp': 56, 'high_temp': 66}, {'day': '6/1', 'low_temp': 57, 'high_temp': 66}, {'day': '6/2', 'low_temp': 56, 'high_temp': 64}, {'day': '6/3', 'low_temp': 57, 'high_temp': 63}, {'day': '6/4', 'low_temp': 59, 'high_temp': 65}, {'day': '6/5', 'low_temp': 54, 'high_temp': 67}, {'day': '6/6', 'low_temp': 57, 'high_temp': 67}, {'day': '6/7', 'low_temp': 58, 'high_temp': 69}, {'day': '6/8', 'low_temp': 57, 'high_temp': 68}]"
Alfonso Garzón,Baja California,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 80}, {'day': '5/31', 'low_temp': 52, 'high_temp': 78}, {'day': '6/1', 'low_temp': 51, 'high_temp': 78}, {'day': '6/2', 'low_temp': 50, 'high_temp': 78}, {'day': '6/3', 'low_temp': 52, 'high_temp': 76}, {'day': '6/4', 'low_temp': 56, 'high_temp': 81}, {'day': '6/5', 'low_temp': 51, 'high_temp': 83}, {'day': '6/6', 'low_temp': 49, 'high_temp': 79}, {'day': '6/7', 'low_temp': 50, 'high_temp': 81}, {'day': '6/8', 'low_temp': 49, 'high_temp': 80}]"
Aguacaliente,Baja California,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 65}, {'day': '5/31', 'low_temp': 59, 'high_temp': 66}, {'day': '6/1', 'low_temp': 59, 'high_temp': 66}, {'day': '6/2', 'low_temp': 58, 'high_temp': 64}, {'day': '6/3', 'low_temp': 58, 'high_temp': 63}, {'day': '6/4', 'low_temp': 60, 'high_temp': 63}, {'day': '6/5', 'low_temp': 61, 'high_temp': 64}, {'day': '6/6', 'low_temp': 54, 'high_temp': 76}, {'day': '6/7', 'low_temp': 55, 'high_temp': 77}, {'day': '6/8', 'low_temp': 54, 'high_temp': 76}]"
Agrícola Eréndira,Baja California,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 71}, {'day': '5/31', 'low_temp': 54, 'high_temp': 71}, {'day': '6/1', 'low_temp': 56, 'high_temp': 72}, {'day': '6/2', 'low_temp': 55, 'high_temp': 72}, {'day': '6/3', 'low_temp': 53, 'high_temp': 70}, {'day': '6/4', 'low_temp': 57, 'high_temp': 71}, {'day': '6/5', 'low_temp': 54, 'high_temp': 74}, {'day': '6/6', 'low_temp': 58, 'high_temp': 80}, {'day': '6/7', 'low_temp': 57, 'high_temp': 80}, {'day': '6/8', 'low_temp': 58, 'high_temp': 81}]"
Alfredo V. Bonfil,Baja California,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 71}, {'day': '5/31', 'low_temp': 54, 'high_temp': 71}, {'day': '6/1', 'low_temp': 56, 'high_temp': 72}, {'day': '6/2', 'low_temp': 55, 'high_temp': 72}, {'day': '6/3', 'low_temp': 53, 'high_temp': 70}, {'day': '6/4', 'low_temp': 57, 'high_temp': 71}, {'day': '6/5', 'low_temp': 54, 'high_temp': 74}, {'day': '6/6', 'low_temp': 58, 'high_temp': 80}, {'day': '6/7', 'low_temp': 57, 'high_temp': 80}, {'day': '6/8', 'low_temp': 58, 'high_temp': 81}]"
